-12.4195278	49.3445556	plant associated
-18.8219722	49.0768056	plant associated
-13.4824444	48.7284444	plant associated
-13.1457778	49.0803056	plant associated
-19.4489167	48.9217222	plant associated
-12.6633611	49.2951944	plant associated
36.6027778	-119.5095889	plant associated
38.2222222	-122.3597222	plant associated
38.6375	-90.2653	human gut
34.4562187	86.0844976	human gut
68.3535	19.0472	soil
68.3533	19.0476	soil
68.3535	19.0474	soil
68.3534	19.0467	soil
68.3535	19.0473	soil
68.3534	19.0475	soil
68.3533	19.0475	soil
68.3537	19.0476	soil
68.3534	19.0473	soil
68.3535	19.0471	soil
68.3533	19.0466	soil
68.3534	19.0476	soil
68.3534	19.0468	soil
68.3532	19.0468	soil
68.3533	19.0467	soil
68.3534	19.0472	soil
68.3533	19.0468	soil
68.3533	19.0469	soil
68.3534	19.0474	soil
68.3532	19.0469	soil
68.3534	19.0466	soil
41.6655	-87.5437	water associated
-2.75	121.05	water associated
36.42	-115.74	groundwater
49.9543	-116.5155	water associated
27.0078	-111.4071	marine
-22.6092	30.1749	hot spring associated
-2.0288	29.1756	lake associated
36.42	-116.32	groundwater
81.017	-81.583	ice associated
-1.78	29.2	lake associated
34.9956	-98.6889	water associated
39.0314	-122.4323	water associated
37.4127	-118.504	hot spring associated
39.0348	-122.4271	water associated
36.37	-116.27	groundwater
36.41	-115.74	groundwater
-22.5304	30.6814	hot spring associated
51.1699	-116.1578	soil
40.653	-119.3749	water associated
37.6906	-118.8442	water associated
25.4401	98.4408	water associated
25.4413	98.46	water associated
52.2278	5.919	water associated
53.7598	107.9791	water associated
36.43	-116.29	groundwater
61.2	25.1	lake associated
38.7	-118.7	water associated
36.96	-116.72	hot spring associated
50.0621	-124.7214	lake associated
-13.5167	34.7703	lake associated
60.1987	-125.5127	water associated
61.5637	22.044	lake associated
44.3555	-103.7648	groundwater
36.9645	-116.7229	groundwater
43.5566	-103.4781	lake associated
40.6614	-119.3661	water associated
-19.28	-43.5919	soil
-19.2822	-43.5936	plant associated
-34.18	142.15	plant associated
-37.17	146.22	plant associated
-25.59	151.3	plant associated
-23.61	-48.32	soil
23.64	112.82	soil
23.07	108.18	soil
25.46	114.52	plant associated
-21.2	55.53	soil
-21.34	55.56	soil
-21.35	55.57	plant associated
38.28	16.24	soil
37.28	14.88	soil
37.49	14.81	soil
-24.36	30.72	plant associated
-25.77	27.61	plant associated
-25.44	30.99	plant associated
37.51	-5.81	plant associated
39.58	-0.36	plant associated
33.89	-117.42	plant associated
28.11	-81.71	plant associated
26.17	-97.96	plant associated
28.11	-81.79	plant associated
38.5	-121.7	plant associated
34.0722	-118.4441	plant associated
19.09098	-98.87936	plant associated
34.06	-118.44	plant associated
34.0136	-118.4673	plant associated
37.6622	-119.6197	plant associated
40.7641	-73.9568	human gut
-1.316	36.783	wastewater
46.431	-48.48	marine
47.0	-48.471	marine
46.707	-48.785	marine
43.858	-60.157	marine
47.0	-48.288	marine
55.86	-3.21	cattle rumen
1.34	103.86	activated sludge
42.73	25.49	pig gut
50.5	4.47	pig gut
51.92	19.15	pig gut
51.17	10.45	pig gut
46.23	2.21	pig gut
41.87	12.57	pig gut
40.46	-3.75	pig gut
56.10176	9.555907	pig gut
52.13	5.29	pig gut
1.35	103.82	built environment
39.74	-123.63	soil
22.5748	114.0409	human respiratory tract
36.5533	-6.5669	marine
20.8183	63.5047	marine
-15.3379	43.2948	marine
-31.0198	4.6685	marine
-30.1471	-43.2915	marine
-5.2529	-85.1545	marine
-8.9109	-140.2845	marine
14.2075	-116.6468	marine
54.5305	-16.9377	marine
71.5955	160.9383	marine
14.2025	-116.6433	marine
67.161	0.3964	marine
71.0704	174.9916	marine
37.0541	1.9478	marine
20.8457	63.5851	marine
-15.3424	43.2965	marine
-31.0266	4.665	marine
-30.1367	-43.2899	marine
2.0299	-84.5546	marine
37.051	1.9378	marine
-8.9068	-140.283	marine
14.2035	-116.6261	marine
67.1675	0.2177	marine
73.3275	-168.8142	marine
39.0609	5.9422	marine
-17.0248	42.7401	marine
2.0649	-84.5546	marine
39.1633	5.916	marine
19.0284	64.5126	marine
-17.2855	42.2866	marine
1.9928	-84.5766	marine
6.3378	-102.9538	marine
67.141	0.2355	marine
73.3833	-168.1333	marine
35.7528	14.2765	marine
-20.4075	-3.1641	marine
-47.2007	-57.9446	marine
19.0351	64.5638	marine
-22.3368	40.3412	marine
-1.9002	-84.6265	marine
-9.0714	-140.5973	marine
6.3559	-103.0598	marine
76.1246	1.3648	marine
71.8895	-154.9101	marine
35.759	14.2574	marine
-47.1863	-58.2902	marine
-1.8902	-84.6141	marine
-29.5333	37.9117	marine
-2.0133	-84.589	marine
6.3332	-102.9432	marine
76.1825	1.3918	marine
74.3386	-85.6208	marine
42.1735	17.7252	marine
19.0393	64.4913	marine
-20.4091	-3.1759	marine
-60.2287	-60.6476	marine
-16.9587	-100.6751	marine
7.4122	-79.3017	marine
72.5432	44.102	marine
74.305	-85.6552	marine
42.2038	17.715	marine
-29.5046	37.9599	marine
-62.2231	-49.2139	marine
