accession	bac_trans_count	bac_trans_all	bac_not_trans_count	bac_not_trans_all	bac_trans_proportion	bac_not_trans_proportion	bac_trans_fold_change	arc_p_fisher	arc_p_chi2
COG3785	0.0	455582.0	144.0	4292445.0	0.0	3.354731394345181e-05	0.0	1.1467986936252153e-06	0.00016455745476774263
COG1383	0.0	455582.0	132.0	4292445.0	0.0	3.075170444816416e-05	0.0	3.893594047355792e-06	0.00032405296021140623
COG0346	0.0	455582.0	130.0	4292445.0	0.0	3.0285769532282883e-05	0.0	3.606583111143349e-06	0.0003629218912149704
COG4467	0.0	455582.0	129.0	4292445.0	0.0	3.0052802074342246e-05	0.0	3.563956019732659e-06	0.0003840862009532837
COG1400	0.0	455582.0	124.0	4292445.0	0.0	2.8887964784639057e-05	0.0	8.80529956057294e-06	0.000510132280551345
COG1588	0.0	455582.0	123.0	4292445.0	0.0	2.865499732669842e-05	0.0	8.39621602160411e-06	0.0005399706734419465
COG2892	0.0	455582.0	120.0	4292445.0	0.0	2.795609495287651e-05	0.0	1.324660638192909e-05	0.000640484785692406
COG0720	0.0	455582.0	116.0	4292445.0	0.0	2.7024225121113958e-05	0.0	1.9933512256216927e-05	0.0008045381917796346
COG2157	0.0	455582.0	109.0	4292445.0	0.0	2.5393452915529495e-05	0.0	2.7302956892505222e-05	0.0012006489423240583
COG1433	0.0	455582.0	109.0	4292445.0	0.0	2.5393452915529495e-05	0.0	2.7302956892505222e-05	0.0012006489423240583
COG4517	0.0	455582.0	105.0	4292445.0	0.0	2.4461583083766944e-05	0.0	4.10560515060326e-05	0.0015104766555107418
COG4043	0.0	455582.0	101.0	4292445.0	0.0	2.3529713252004392e-05	0.0	6.175460543738682e-05	0.0019014514033470797
COG2451	0.0	455582.0	100.0	4292445.0	0.0	2.3296745794063755e-05	0.0	0.00010253214983613971	0.0020142952548906166
COG1504	0.0	455582.0	98.0	4292445.0	0.0	2.283081087818248e-05	0.0	9.442162270574669e-05	0.0022607652284420115
COG2412	0.0	455582.0	98.0	4292445.0	0.0	2.283081087818248e-05	0.0	9.442162270574669e-05	0.0022607652284420115
COG3761	0.0	455582.0	95.0	4292445.0	0.0	2.2131908504360567e-05	0.0	0.00014705221905733222	0.0026890624286884154
COG2923	0.0	455582.0	92.0	4292445.0	0.0	2.1433006130538656e-05	0.0	0.00023305639190582584	0.003199868588968478
COG3215	0.0	455582.0	91.0	4292445.0	0.0	2.120003867259802e-05	0.0	0.0002216786055604033	0.003391193034564384
COG1943	0.0	455582.0	90.0	4292445.0	0.0	2.0967071214657382e-05	0.0	0.00021426506995977828	0.003594142355717784
COG1539	0.0	455582.0	89.0	4292445.0	0.0	2.073410375671674e-05	0.0	0.00021057772702756048	0.0038094379687508514
COG5561	0.0	455582.0	89.0	4292445.0	0.0	2.073410375671674e-05	0.0	0.00021057772702756048	0.0038094379687508514
COG2764	0.0	455582.0	89.0	4292445.0	0.0	2.073410375671674e-05	0.0	0.00021057772702756048	0.0038094379687508514
COG4802	0.0	455582.0	84.0	4292445.0	0.0	1.9569266467013556e-05	0.0	0.0003167168805169059	0.005099760647700317
COG4810	0.0	455582.0	78.0	4292445.0	0.0	1.817146171936973e-05	0.0	0.0007349564341053651	0.007251779129679128
COG3628	0.0	455582.0	68.0	4292445.0	0.0	1.5841787139963354e-05	0.0	0.0016329581304768575	0.013114726537508585
COG3098	0.0	455582.0	63.0	4292445.0	0.0	1.4676949850260167e-05	0.0	0.003983172171886721	0.01769355245487495
COG2167	0.0	455582.0	62.0	4292445.0	0.0	1.4443982392319529e-05	0.0	0.0038352717025800804	0.018791247644850257
COG4718	0.0	455582.0	59.0	4292445.0	0.0	1.3745080018497616e-05	0.0	0.006035881968091888	0.022524767816672356
COG2445	0.0	455582.0	57.0	4292445.0	0.0	1.3279145102616342e-05	0.0	0.005672839858469867	0.025432037357694868
COG3466	0.0	455582.0	56.0	4292445.0	0.0	1.3046177644675703e-05	0.0	0.005625220640007928	0.027028493521207054
COG3277	0.0	455582.0	54.0	4292445.0	0.0	1.2580242728794429e-05	0.0	0.008807337344131555	0.030540271495607754
COG4911	0.0	455582.0	53.0	4292445.0	0.0	1.234727527085379e-05	0.0	0.008593579855591643	0.03247036746516887
COG2097	0.0	455582.0	52.0	4292445.0	0.0	1.2114307812913153e-05	0.0	0.0085111938268544	0.03452737088450057
COG1698	0.0	455582.0	52.0	4292445.0	0.0	1.2114307812913153e-05	0.0	0.0085111938268544	0.03452737088450057
COG1725	0.0	455582.0	50.0	4292445.0	0.0	1.1648372897031878e-05	0.0	0.013370032262427637	0.03905811162327153
COG4538	0.0	455582.0	50.0	4292445.0	0.0	1.1648372897031878e-05	0.0	0.013370032262427637	0.03905811162327153
COG5227	0.0	455582.0	50.0	4292445.0	0.0	1.1648372897031878e-05	0.0	0.013370032262427637	0.03905811162327153
COG4817	0.0	455582.0	48.0	4292445.0	0.0	1.1182437981150604e-05	0.0	0.01289299979309258	0.0442115438775429
COG2158	0.0	455582.0	44.0	4292445.0	0.0	1.0250568149388052e-05	0.0	0.019558075000006094	0.05676822132615396
COG0824	0.0	455582.0	42.0	4292445.0	0.0	9.784633233506778e-06	0.0	0.03094955072677059	0.06440256773848106
COG1631	0.0	455582.0	41.0	4292445.0	0.0	9.55166577556614e-06	0.0	0.03012326244963757	0.06861889065193244
COG4357	0.0	455582.0	40.0	4292445.0	0.0	9.318698317625502e-06	0.0	0.029718762559651824	0.07312810910023906
COG1334	0.0	455582.0	39.0	4292445.0	0.0	9.085730859684865e-06	0.0	0.04911842902328949	0.07795246450485795
COG3877	0.0	455582.0	39.0	4292445.0	0.0	9.085730859684865e-06	0.0	0.04911842902328949	0.07795246450485795
COG4737	0.0	455582.0	37.0	4292445.0	0.0	8.61979594380359e-06	0.0	0.04592828733576956	0.08864536915893999
COG5442	0.0	455582.0	34.0	4292445.0	0.0	7.920893569981677e-06	0.0	0.07220785936631267	0.10772626374917357
COG3791	0.0	455582.0	34.0	4292445.0	0.0	7.920893569981677e-06	0.0	0.07220785936631267	0.10772626374917357
COG4994	0.0	455582.0	32.0	4292445.0	0.0	7.454958654100402e-06	0.0	0.06907909331436972	0.12287489511300771
COG0662	0.0	455582.0	32.0	4292445.0	0.0	7.454958654100402e-06	0.0	0.06907909331436972	0.12287489511300771
COG1460	0.0	455582.0	31.0	4292445.0	0.0	7.221991196159764e-06	0.0	0.068858328352357	0.13130087799829465
COG2174	0.0	455582.0	31.0	4292445.0	0.0	7.221991196159764e-06	0.0	0.068858328352357	0.13130087799829465
COG1369	0.0	455582.0	30.0	4292445.0	0.0	6.989023738219127e-06	0.0	0.11072797480579513	0.1403590585816685
COG3801	0.0	455582.0	30.0	4292445.0	0.0	6.989023738219127e-06	0.0	0.11072797480579513	0.1403590585816685
COG0099	0.0	455582.0	28.0	4292445.0	0.0	6.5230888223378515e-06	0.0	0.10579958665861794	0.16059585057556197
COG1727	0.0	455582.0	27.0	4292445.0	0.0	6.2901213643972145e-06	0.0	0.1052498619606542	0.17190152469510572
COG3561	0.0	455582.0	26.0	4292445.0	0.0	6.057153906456577e-06	0.0	0.17036994431514935	0.18409521544218216
COG5499	0.0	455582.0	24.0	4292445.0	0.0	5.591218990575302e-06	0.0	0.16273615984770787	0.21148748596553404
COG4873	0.0	455582.0	24.0	4292445.0	0.0	5.591218990575302e-06	0.0	0.16273615984770787	0.21148748596553404
COG2207	0.0	455582.0	23.0	4292445.0	0.0	5.358251532634664e-06	0.0	0.16157019555573865	0.22688256747443733
COG3171	0.0	455582.0	22.0	4292445.0	0.0	5.125284074694026e-06	0.0	0.2632150683478831	0.24356208940101098
COG2852	0.0	455582.0	21.0	4292445.0	0.0	4.892316616753389e-06	0.0	0.2564068126772464	0.2616587335905313
COG3097	0.0	455582.0	21.0	4292445.0	0.0	4.892316616753389e-06	0.0	0.2564068126772464	0.2616587335905313
COG2926	0.0	455582.0	21.0	4292445.0	0.0	4.892316616753389e-06	0.0	0.2564068126772464	0.2616587335905313
COG3679	0.0	455582.0	19.0	4292445.0	0.0	4.426381700872113e-06	0.0	0.24953703794637794	0.30272922558811977
COG0537	0.0	455582.0	19.0	4292445.0	0.0	4.426381700872113e-06	0.0	0.24953703794637794	0.30272922558811977
COG0432	0.0	455582.0	19.0	4292445.0	0.0	4.426381700872113e-06	0.0	0.24953703794637794	0.30272922558811977
COG3565	0.0	455582.0	18.0	4292445.0	0.0	4.193414242931476e-06	0.0	0.40867172655319883	0.32607490621510893
COG1225	0.0	455582.0	18.0	4292445.0	0.0	4.193414242931476e-06	0.0	0.40867172655319883	0.32607490621510893
COG4888	0.0	455582.0	17.0	4292445.0	0.0	3.9604467849908385e-06	0.0	0.3994834631091743	0.35159132589538955
COG5352	0.0	455582.0	16.0	4292445.0	0.0	3.727479327050201e-06	0.0	0.3927632094767292	0.3795481975877789
COG1490	0.0	455582.0	15.0	4292445.0	0.0	3.4945118691095636e-06	0.0	0.3889003139624041	0.4102635359633615
COG4009	0.0	455582.0	15.0	4292445.0	0.0	3.4945118691095636e-06	0.0	0.3889003139624041	0.4102635359633615
COG4707	0.0	455582.0	15.0	4292445.0	0.0	3.4945118691095636e-06	0.0	0.3889003139624041	0.4102635359633615
COG1848	0.0	455582.0	14.0	4292445.0	0.0	3.2615444111689258e-06	0.0	0.3883137080200302	0.4441160892855942
COG5649	0.0	455582.0	14.0	4292445.0	0.0	3.2615444111689258e-06	0.0	0.3883137080200302	0.4441160892855942
COG0853	0.0	455582.0	14.0	4292445.0	0.0	3.2615444111689258e-06	0.0	0.3883137080200302	0.4441160892855942
COG4530	0.0	455582.0	13.0	4292445.0	0.0	3.0285769532282883e-06	0.0	0.6282115475698832	0.4815621354130075
COG3018	0.0	455582.0	12.0	4292445.0	0.0	2.795609495287651e-06	0.0	0.6203859768850212	0.5231586306461238
COG5045	0.0	455582.0	12.0	4292445.0	0.0	2.795609495287651e-06	0.0	0.6203859768850212	0.5231586306461238
COG2126	0.0	455582.0	12.0	4292445.0	0.0	2.795609495287651e-06	0.0	0.6203859768850212	0.5231586306461238
COG2250	0.0	455582.0	12.0	4292445.0	0.0	2.795609495287651e-06	0.0	0.6203859768850212	0.5231586306461238
COG1516	0.0	455582.0	12.0	4292445.0	0.0	2.795609495287651e-06	0.0	0.6203859768850212	0.5231586306461238
COG4319	0.0	455582.0	12.0	4292445.0	0.0	2.795609495287651e-06	0.0	0.6203859768850212	0.5231586306461238
COG3631	0.0	455582.0	11.0	4292445.0	0.0	2.562642037347013e-06	0.0	0.615087396250845	0.5695958391218324
COG1764	0.0	455582.0	11.0	4292445.0	0.0	2.562642037347013e-06	0.0	0.615087396250845	0.5695958391218324
COG3388	0.0	455582.0	11.0	4292445.0	0.0	2.562642037347013e-06	0.0	0.615087396250845	0.5695958391218324
COG2210	0.0	455582.0	10.0	4292445.0	0.0	2.3296745794063756e-06	0.0	0.6129403638713617	0.6217445125934143
COG3654	0.0	455582.0	10.0	4292445.0	0.0	2.3296745794063756e-06	0.0	0.6129403638713617	0.6217445125934143
COG4352	0.0	455582.0	10.0	4292445.0	0.0	2.3296745794063756e-06	0.0	0.6129403638713617	0.6217445125934143
COG5573	0.0	455582.0	10.0	4292445.0	0.0	2.3296745794063756e-06	0.0	0.6129403638713617	0.6217445125934143
COG4113	0.0	455582.0	10.0	4292445.0	0.0	2.3296745794063756e-06	0.0	0.6129403638713617	0.6217445125934143
COG4275	0.0	455582.0	10.0	4292445.0	0.0	2.3296745794063756e-06	0.0	0.6129403638713617	0.6217445125934143
COG3925	0.0	455582.0	10.0	4292445.0	0.0	2.3296745794063756e-06	0.0	0.6129403638713617	0.6217445125934143
COG4901	0.0	455582.0	9.0	4292445.0	0.0	2.096707121465738e-06	0.0	1.0	0.6807261228927132
COG3558	0.0	455582.0	9.0	4292445.0	0.0	2.096707121465738e-06	0.0	1.0	0.6807261228927132
COG5496	0.0	455582.0	9.0	4292445.0	0.0	2.096707121465738e-06	0.0	1.0	0.6807261228927132
COG3099	0.0	455582.0	9.0	4292445.0	0.0	2.096707121465738e-06	0.0	1.0	0.6807261228927132
COG0735	0.0	455582.0	9.0	4292445.0	0.0	2.096707121465738e-06	0.0	1.0	0.6807261228927132
COG3060	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG0071	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG1917	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG3355	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG1832	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG0605	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG1153	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG3832	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG4831	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG5611	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG2080	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG1047	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG2193	0.0	455582.0	8.0	4292445.0	0.0	1.8637396635251005e-06	0.0	1.0	0.7480209633569204
COG0096	0.0	455582.0	7.0	4292445.0	0.0	1.6307722055844629e-06	0.0	1.0	0.8256410747871581
COG0355	0.0	455582.0	7.0	4292445.0	0.0	1.6307722055844629e-06	0.0	1.0	0.8256410747871581
COG2153	0.0	455582.0	7.0	4292445.0	0.0	1.6307722055844629e-06	0.0	1.0	0.8256410747871581
COG2023	0.0	455582.0	7.0	4292445.0	0.0	1.6307722055844629e-06	0.0	1.0	0.8256410747871581
COG1869	0.0	455582.0	7.0	4292445.0	0.0	1.6307722055844629e-06	0.0	1.0	0.8256410747871581
COG1671	0.0	455582.0	7.0	4292445.0	0.0	1.6307722055844629e-06	0.0	1.0	0.8256410747871581
COG1098	0.0	455582.0	7.0	4292445.0	0.0	1.6307722055844629e-06	0.0	1.0	0.8256410747871581
COG3731	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG0049	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG2030	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG3011	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG3603	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG0698	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG2164	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG4699	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG0103	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG4004	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG3737	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG4374	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG1803	0.0	455582.0	6.0	4292445.0	0.0	1.3978047476438255e-06	0.0	1.0	0.916419418623174
COG0756	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG1859	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG4033	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG3651	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG1247	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG0783	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG2818	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG3607	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG2110	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG0629	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG4675	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG2522	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG4154	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG0663	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG3270	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG0229	0.0	455582.0	5.0	4292445.0	0.0	1.1648372897031878e-06	0.0	1.0	1.0
COG5204	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG1881	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG3085	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG3755	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG3232	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG4014	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG2346	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG3236	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG5485	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG0782	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG0080	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG2811	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG3415	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG5015	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG3241	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG1662	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG2050	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG2703	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG0509	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG2163	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG4101	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG1765	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG1513	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG0100	0.0	455582.0	4.0	4292445.0	0.0	9.318698317625503e-07	0.0	1.0	1.0
COG3298	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG2109	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG1720	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG4470	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG0410	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG4049	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG0822	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG3112	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG3542	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG4308	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG1576	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG3805	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG3412	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG1745	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG2199	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG3676	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG4687	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG2118	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG4738	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG4939	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG1778	0.0	455582.0	3.0	4292445.0	0.0	6.989023738219127e-07	0.0	1.0	1.0
COG0764	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3255	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0225	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG5247	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG4273	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0035	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0512	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG5502	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3772	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1895	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3602	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1781	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0219	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1838	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3917	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3427	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG2005	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0105	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG5562	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0328	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1592	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3874	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG4918	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0781	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0221	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG2172	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG2969	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3012	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG4518	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1308	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG4832	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1666	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG4283	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG2310	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3157	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0816	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG2185	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG4288	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1522	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG4804	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3543	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG2954	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1142	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1595	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG3445	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG2343	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0302	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG0622	0.0	455582.0	2.0	4292445.0	0.0	4.6593491588127513e-07	0.0	1.0	1.0
COG1610	0.0	455582.0	1.0	4292445.0	0.0	2.3296745794063757e-07	0.0	1.0	1.0
COG4334	0.0	455582.0	1.0	4292445.0	0.0	2.3296745794063757e-07	0.0	1.0	1.0
COG0163	0.0	455582.0	1.0	4292445.0	0.0	2.3296745794063757e-07	0.0	1.0	1.0
COG3409	0.0	455582.0	1.0	4292445.0	0.0	2.3296745794063757e-07	0.0	1.0	1.0
COG1607	0.0	455582.0	1.0	4292445.0	0.0	2.3296745794063757e-07	0.0	1.0	1.0
COG2606	0.0	455582.0	1.0	4292445.0	0.0	2.3296745794063757e-07	0.0	1.0	1.0
COG3806	0.0	455582.0	1.0	4292445.0	0.0	2.3296745794063757e-07	0.0	1.0	1.0
